customer_id,gender,p3bkrel_pur,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,age_bracket,address,postcode,state,country,property_valuation
271,Female,51,1991-02-13,Financial Services,Mass Customer,0,0,4.0,31,30,6262 Elgar Avenue,4735,QLD,Australia,2
272,Female,22,1987-06-06,Retail,Mass Customer,0,1,1.0,35,40,5668 Corscot Circle,2065,NSW,Australia,12
274,Female,66,1976-09-15,Health,Mass Customer,0,1,14.0,45,40,32062 Oak Terrace,3205,VIC,Australia,8
275,Male,7,1955-07-27,Health,High Net Worth,0,0,13.0,66,70,07158 Roth Pass,2165,NSW,Australia,4
276,Female,47,1990-03-25,Financial Services,Mass Customer,0,0,22.0,32,30,370 Portage Parkway,3125,VIC,Australia,8
279,Female,0,1981-09-09,Manufacturing,Mass Customer,0,0,11.0,40,40,34 Kim Center,2036,NSW,Australia,11
281,Female,51,1972-12-27,Financial Services,High Net Worth,0,1,8.0,49,50,36 Vidon Parkway,2798,NSW,Australia,6
282,Male,82,1989-10-27,Argiculture,High Net Worth,0,1,11.0,32,30,8 Riverside Place,4211,QLD,Australia,5
283,Female,34,1991-02-04,Retail,Mass Customer,0,0,2.0,31,30,28604 Bellgrove Circle,4508,QLD,Australia,6
284,Male,38,1986-04-11,Financial Services,High Net Worth,0,1,9.0,36,40,2 Cottonwood Road,2032,NSW,Australia,11
285,Female,3,1977-11-19,Manufacturing,Mass Customer,0,0,12.0,44,40,58 Parkside Hill,2117,NSW,Australia,12
286,Male,99,1989-08-01,Manufacturing,Affluent Customer,0,1,11.0,32,30,747 Thackeray Circle,4551,QLD,Australia,7
287,Female,41,1985-05-06,Manufacturing,Affluent Customer,0,0,4.0,37,40,5583 Prairie Rose Trail,2765,NSW,Australia,8
288,Male,71,1985-09-08,Manufacturing,High Net Worth,0,0,9.0,36,40,071 Cardinal Point,3064,VIC,Australia,7
289,Female,43,1970-04-12,Health,High Net Worth,0,0,10.0,52,50,7169 North Lane,2023,NSW,Australia,9
291,Female,63,1971-10-22,Entertainment,Mass Customer,0,0,4.0,50,50,8207 Cascade Court,3810,VIC,Australia,5
293,Male,80,1989-12-10,Manufacturing,Mass Customer,0,1,20.0,32,30,00 5th Lane,2830,NSW,Australia,2
296,Male,34,1972-06-19,Health,High Net Worth,0,1,17.0,50,50,29886 Crownhardt Crossing,2141,NSW,Australia,8
297,Female,33,1959-04-27,Manufacturing,High Net Worth,0,0,16.0,63,60,1 Drewry Junction,3810,VIC,Australia,7
298,Male,69,1956-08-15,Manufacturing,High Net Worth,0,0,9.0,65,60,83 Brickson Park Drive,3029,VIC,Australia,8
299,Female,80,1956-09-15,Financial Services,Mass Customer,0,1,7.0,65,60,95 Almo Junction,2173,NSW,Australia,9
300,Male,88,1956-06-22,Health,Mass Customer,0,0,9.0,66,70,08 Golf View Plaza,3199,VIC,Australia,9
301,Female,54,1980-10-10,Manufacturing,High Net Worth,0,0,19.0,41,40,6170 Buena Vista Way,2320,NSW,Australia,7
302,Female,32,1977-03-27,Health,Mass Customer,0,0,13.0,45,40,0 Orin Place,4506,QLD,Australia,7
303,Female,59,1974-08-15,Argiculture,Mass Customer,0,1,14.0,47,50,20924 Banding Crossing,2516,NSW,Australia,9
304,Male,36,1969-03-27,Manufacturing,Mass Customer,0,1,15.0,53,50,91193 Petterle Road,2035,NSW,Australia,11
305,Female,1,1974-03-17,Financial Services,Mass Customer,0,0,11.0,48,50,01459 Fremont Place,2747,NSW,Australia,4
306,Male,19,1973-08-02,Health,High Net Worth,0,0,18.0,48,50,58 Spenser Circle,3030,VIC,Australia,3
307,Male,55,1984-08-18,Health,Affluent Customer,0,1,12.0,37,40,93 Lawn Park,3152,VIC,Australia,9
308,Male,2,1983-03-09,IT,High Net Worth,0,0,4.0,39,40,5982 Mosinee Avenue,3340,VIC,Australia,5
309,Female,53,1974-10-02,Health,Mass Customer,0,1,21.0,47,50,37006 Hoard Circle,3182,VIC,Australia,7
310,Female,0,1985-02-13,Financial Services,Mass Customer,0,1,18.0,37,40,06 Corry Pass,2450,NSW,Australia,9
311,Female,86,1957-08-16,Health,High Net Worth,0,0,12.0,64,60,099 Nova Plaza,2227,NSW,Australia,10
312,Male,44,1958-03-17,Financial Services,Affluent Customer,0,1,6.0,64,60,252 Mockingbird Plaza,2216,NSW,Australia,10
313,Male,70,1987-12-22,Manufacturing,Mass Customer,0,1,13.0,34,30,990 Kensington Park,3796,VIC,Australia,8
314,Female,27,1962-08-25,Retail,High Net Worth,0,1,5.0,59,60,706 Anniversary Alley,3064,VIC,Australia,3
315,Female,67,1958-04-16,Manufacturing,Affluent Customer,0,0,12.0,64,60,52 Corben Place,3197,VIC,Australia,10
316,Female,72,1976-06-01,Manufacturing,Mass Customer,0,1,10.0,46,50,4270 Loeprich Lane,3064,VIC,Australia,7
317,Female,26,1974-02-10,Entertainment,Mass Customer,0,1,14.0,48,50,2 Clyde Gallagher Drive,2232,NSW,Australia,10
318,Female,21,1969-05-19,Retail,Affluent Customer,0,1,18.0,53,50,671 American Ash Way,2365,NSW,Australia,2
319,Female,32,1971-10-11,Retail,Mass Customer,0,1,14.0,50,50,93 American Ash Avenue,2747,NSW,Australia,8
320,Male,19,1997-02-09,Health,Mass Customer,0,0,4.0,25,20,1108 Nevada Junction,4701,QLD,Australia,2
322,Female,19,1977-03-10,Financial Services,Mass Customer,0,1,11.0,45,40,5 Schurz Place,4350,QLD,Australia,6
323,Female,54,1973-06-04,Health,Mass Customer,0,1,7.0,49,50,82 8th Alley,4210,QLD,Australia,9
324,Male,97,1986-08-05,IT,Mass Customer,0,1,15.0,35,40,84 Lawn Way,2223,NSW,Australia,9
325,Female,98,1971-09-26,Financial Services,Affluent Customer,0,1,17.0,50,50,0 Coolidge Avenue,4122,QLD,Australia,8
326,Female,74,1980-02-16,Financial Services,Mass Customer,0,0,6.0,42,40,0 Graceland Plaza,2515,NSW,Australia,10
327,Female,10,1968-07-24,Health,Mass Customer,0,0,12.0,53,50,8717 Mandrake Place,4214,QLD,Australia,8
328,Female,87,1991-04-11,Manufacturing,Mass Customer,0,0,12.0,31,30,2 Thierer Lane,3437,VIC,Australia,8
329,Male,25,1984-11-20,Entertainment,High Net Worth,0,1,12.0,37,40,19507 Red Cloud Park,3338,VIC,Australia,4
330,Male,78,1959-06-03,Manufacturing,High Net Worth,0,1,7.0,63,60,3 Golf Course Avenue,2203,NSW,Australia,9
331,Male,87,1998-09-23,Health,Mass Customer,0,1,3.0,23,20,042 Bunker Hill Avenue,2088,NSW,Australia,8
332,Female,23,1978-08-19,Health,High Net Worth,0,0,14.0,43,40,45793 Nancy Plaza,4226,QLD,Australia,8
333,Female,25,1965-06-20,Financial Services,Affluent Customer,0,1,8.0,57,60,314 Northland Plaza,4213,QLD,Australia,5
334,Female,71,1999-05-20,Financial Services,Affluent Customer,0,1,3.0,23,20,3093 Mockingbird Place,3356,VIC,Australia,2
336,Female,91,1980-01-06,Manufacturing,High Net Worth,0,0,3.0,42,40,24044 Bonner Hill,3032,VIC,Australia,8
337,Female,67,1979-10-08,Argiculture,High Net Worth,0,1,12.0,42,40,1 Rowland Circle,3105,VIC,Australia,10
338,Female,33,1958-03-14,Health,Mass Customer,0,0,19.0,64,60,7 Arapahoe Pass,3101,VIC,Australia,12
339,Female,56,1980-01-11,Health,Mass Customer,0,0,12.0,42,40,7905 Spaight Alley,2763,NSW,Australia,8
340,Male,39,1973-07-31,Argiculture,Mass Customer,0,1,17.0,48,50,8 Grayhawk Circle,2089,NSW,Australia,10
341,Male,10,1976-08-25,Financial Services,Mass Customer,0,0,5.0,45,40,3 Lyons Road,2759,NSW,Australia,8
342,Male,40,1987-05-19,Health,High Net Worth,0,0,2.0,35,40,72419 Eagan Road,2040,NSW,Australia,10
343,Female,76,1957-08-14,Property,Affluent Customer,0,0,13.0,64,60,6860 Green Ridge Avenue,2126,NSW,Australia,11
345,Female,74,1989-02-03,Health,High Net Worth,0,1,17.0,33,30,08 Ronald Regan Plaza,2251,NSW,Australia,9
346,Male,68,1981-03-15,Financial Services,Mass Customer,0,0,3.0,41,40,44621 Linden Drive,2155,NSW,Australia,10
347,Male,50,1965-06-06,Financial Services,Mass Customer,0,0,9.0,57,60,3 Moulton Lane,2153,NSW,Australia,9
348,Male,20,1980-11-01,Retail,Mass Customer,0,1,9.0,41,40,7633 Mayer Plaza,2768,NSW,Australia,10
349,Female,35,1981-04-15,Manufacturing,High Net Worth,0,0,4.0,41,40,98 Westerfield Trail,3127,VIC,Australia,11
350,Female,47,1977-12-09,Health,Mass Customer,0,1,9.0,44,40,1826 Hazelcrest Park,3087,VIC,Australia,9
351,Male,69,1999-05-12,Health,Mass Customer,0,1,2.0,23,20,98 Sutteridge Point,3131,VIC,Australia,10
352,Male,12,1979-07-08,Retail,Mass Customer,0,0,4.0,43,40,6 Sunbrook Center,4350,QLD,Australia,6
354,Female,87,1980-11-26,Property,Mass Customer,0,0,9.0,41,40,0293 Porter Crossing,2830,NSW,Australia,5
355,Female,97,1979-06-01,Retail,Mass Customer,0,1,3.0,43,40,7447 Nevada Park,2193,NSW,Australia,8
356,Female,10,1975-03-30,Entertainment,High Net Worth,0,0,5.0,47,50,7 Park Meadow Drive,4055,QLD,Australia,3
359,Female,2,1958-11-28,Manufacturing,Affluent Customer,0,1,6.0,63,60,7 Debs Point,2322,NSW,Australia,4
360,Female,64,1956-04-02,Property,Mass Customer,0,1,19.0,66,70,708 Russell Parkway,2530,NSW,Australia,7
361,Female,59,1999-03-27,Health,Mass Customer,0,1,2.0,23,20,66286 Homewood Alley,2075,NSW,Australia,11
362,Female,47,1974-11-17,Financial Services,High Net Worth,0,1,18.0,47,50,8728 Express Way,2340,NSW,Australia,7
363,Female,82,1988-03-04,Retail,Mass Customer,0,1,7.0,34,30,93583 Moland Way,2066,NSW,Australia,12
364,Female,96,1976-09-30,Financial Services,Affluent Customer,0,0,11.0,45,40,18264 Maryland Way,4217,QLD,Australia,9
365,Female,98,1976-06-27,Property,High Net Worth,0,0,15.0,46,50,411 Homewood Lane,4020,QLD,Australia,5
366,Female,7,1954-01-08,Entertainment,High Net Worth,0,0,19.0,68,70,8 Mariners Cove Drive,2096,NSW,Australia,10
367,Female,93,1985-02-17,Manufacturing,Mass Customer,0,1,12.0,37,40,279 Jenna Circle,2179,NSW,Australia,12
368,Female,32,1986-11-26,Financial Services,High Net Worth,0,0,6.0,35,40,382 Maywood Parkway,4127,QLD,Australia,6
369,Male,19,1991-08-24,Financial Services,Mass Customer,0,1,9.0,30,30,6085 Petterle Circle,3130,VIC,Australia,10
370,Male,91,1998-07-27,Telecommunications,Affluent Customer,0,1,3.0,23,20,06324 Michigan Trail,4570,QLD,Australia,4
371,Male,7,1954-07-06,Financial Services,Mass Customer,0,0,7.0,68,70,92808 Mallard Terrace,3215,VIC,Australia,4
372,Female,19,1987-08-13,Property,Affluent Customer,0,1,4.0,34,30,841 Anderson Drive,3101,VIC,Australia,8
373,Female,95,2000-08-26,Health,High Net Worth,0,1,1.0,21,20,67884 Fair Oaks Parkway,3931,VIC,Australia,9
374,Male,81,1992-01-22,Financial Services,Mass Customer,0,1,8.0,30,30,1823 Judy Center,3165,VIC,Australia,10
375,Male,13,1976-08-23,Manufacturing,Mass Customer,0,1,7.0,45,40,953 Eliot Crossing,2166,NSW,Australia,9
376,Female,60,1966-10-24,Financial Services,Mass Customer,0,1,19.0,55,60,90761 Shasta Pass,3936,VIC,Australia,7
377,Male,65,1999-05-19,Argiculture,Mass Customer,0,0,1.0,23,20,259 Barnett Crossing,2265,NSW,Australia,5
378,Female,98,1974-05-04,Retail,Mass Customer,0,0,17.0,48,50,0 Brown Trail,2203,NSW,Australia,9
379,Male,2,1980-03-13,Manufacturing,High Net Worth,0,1,4.0,42,40,3467 Prairie Rose Lane,3034,VIC,Australia,7
380,Female,66,1956-05-15,Property,Mass Customer,0,0,17.0,66,70,24 Scoville Parkway,4670,QLD,Australia,1
382,Male,68,1985-08-14,Health,Mass Customer,0,1,7.0,36,40,99826 Steensland Avenue,2162,NSW,Australia,5
384,Female,70,1976-08-06,Financial Services,Affluent Customer,0,0,17.0,45,40,201 Randy Parkway,3033,VIC,Australia,7
385,Male,69,1966-12-07,Health,High Net Worth,0,0,9.0,55,60,58211 Surrey Crossing,2170,NSW,Australia,9
386,Female,63,1990-10-27,Argiculture,Mass Customer,0,0,5.0,31,30,720 Menomonie Avenue,2749,NSW,Australia,8
387,Male,34,1977-02-19,Financial Services,Mass Customer,0,0,22.0,45,40,4604 Cordelia Drive,2144,NSW,Australia,10
388,Female,53,1966-05-25,Financial Services,Mass Customer,0,1,11.0,56,60,3788 Service Trail,3805,VIC,Australia,8
389,Female,97,1975-04-27,Entertainment,Affluent Customer,0,1,17.0,47,50,8 Holy Cross Center,2047,NSW,Australia,9
390,Male,83,1997-11-25,Health,Affluent Customer,0,0,3.0,24,20,740 Calypso Drive,2100,NSW,Australia,10
391,Male,80,1970-03-25,Argiculture,Mass Customer,0,0,16.0,52,50,9457 Arizona Plaza,2642,NSW,Australia,2
392,Male,38,1978-06-14,Property,Mass Customer,0,0,13.0,44,40,75 Bartillon Street,3228,VIC,Australia,8
393,Male,35,1955-02-08,Manufacturing,Mass Customer,0,1,9.0,67,70,7 Reinke Junction,2145,NSW,Australia,10
394,Female,70,1977-06-06,Health,High Net Worth,0,1,16.0,45,40,7343 Washington Road,2287,NSW,Australia,5
395,Male,28,1976-11-27,Retail,High Net Worth,0,1,9.0,45,40,3 Valley Edge Trail,3444,VIC,Australia,7
396,Female,98,1967-01-25,Telecommunications,High Net Worth,0,1,16.0,55,60,32 Farragut Avenue,2076,NSW,Australia,11
397,Female,86,1981-09-02,Financial Services,Affluent Customer,0,1,5.0,40,40,5 Florence Hill,4124,QLD,Australia,7
398,Female,20,1969-01-18,Retail,Affluent Customer,0,0,11.0,53,50,095 Prairieview Circle,3191,VIC,Australia,12
399,Male,26,1976-07-18,Manufacturing,Affluent Customer,0,1,16.0,45,40,47226 Algoma Place,4305,QLD,Australia,3
400,Female,86,1962-05-19,Financial Services,Mass Customer,0,0,5.0,60,60,564 Northview Junction,3195,VIC,Australia,11
401,Female,56,1986-12-11,Retail,Mass Customer,0,0,15.0,35,40,5359 Alpine Hill,2579,NSW,Australia,5
402,Male,9,1977-06-03,Retail,Affluent Customer,0,0,22.0,45,40,586 Miller Parkway,2835,NSW,Australia,1
404,Male,92,1995-12-17,Financial Services,Affluent Customer,0,1,4.0,26,30,333 Bunting Crossing,2536,NSW,Australia,4
405,Female,19,1971-09-28,Manufacturing,High Net Worth,0,1,14.0,50,50,1 Red Cloud Street,2770,NSW,Australia,8
406,Female,58,1987-06-16,Financial Services,High Net Worth,0,0,12.0,35,40,07 New Castle Circle,2646,NSW,Australia,1
408,Male,79,1991-08-31,Financial Services,Affluent Customer,0,0,11.0,30,30,981 West Way,3133,VIC,Australia,10
409,Female,84,1978-01-23,Health,Mass Customer,0,1,13.0,44,40,8 Monterey Plaza,2066,NSW,Australia,9
411,Female,84,1977-03-31,Financial Services,High Net Worth,0,0,12.0,45,40,41605 Mitchell Street,2750,NSW,Australia,8
412,Female,65,1960-04-23,IT,High Net Worth,0,0,19.0,62,60,42 Upham Pass,4558,QLD,Australia,3
414,Male,12,1976-07-16,Health,High Net Worth,0,0,10.0,46,50,84549 Jenifer Crossing,2570,NSW,Australia,8
415,Female,20,1955-05-31,Financial Services,Affluent Customer,0,1,18.0,67,70,5449 Jenna Road,2170,NSW,Australia,9
417,Female,37,1971-02-17,Argiculture,Mass Customer,0,0,15.0,51,50,7427 Fuller Trail,3082,VIC,Australia,8
419,Female,34,1981-01-26,Manufacturing,Affluent Customer,0,0,17.0,41,40,7526 Artisan Parkway,4223,QLD,Australia,8
420,Male,93,1958-07-05,Entertainment,High Net Worth,0,0,7.0,64,60,3 Oriole Place,3183,VIC,Australia,7
421,Female,26,1999-03-19,Retail,Mass Customer,0,1,2.0,23,20,690 Hanson Center,2330,NSW,Australia,3
422,Male,78,2002-01-06,Manufacturing,Affluent Customer,0,0,1.0,20,20,509 Fisk Hill,2031,NSW,Australia,11
424,Male,77,1978-01-25,Health,High Net Worth,0,0,9.0,44,40,3 Annamark Avenue,3150,VIC,Australia,11
425,Female,60,1953-11-19,Retail,Mass Customer,0,1,20.0,68,70,311 Dapin Point,2549,NSW,Australia,3
426,Female,10,1972-06-02,Manufacturing,Affluent Customer,0,0,8.0,50,50,15082 Crest Line Plaza,3040,VIC,Australia,8
427,Male,77,1996-12-19,Entertainment,Mass Customer,0,1,2.0,25,20,1 Carey Pass,2065,NSW,Australia,11
428,Female,0,1977-05-03,Health,High Net Worth,0,1,14.0,45,40,8 Moland Pass,2065,NSW,Australia,10
429,Female,7,1978-07-30,IT,High Net Worth,0,1,21.0,43,40,25386 Fallview Place,2340,NSW,Australia,3
430,Female,46,1973-04-26,Financial Services,High Net Worth,0,1,11.0,49,50,8078 Talisman Trail,4209,QLD,Australia,7
431,Male,8,1956-03-26,Health,Affluent Customer,0,1,18.0,66,70,6920 Dwight Circle,4173,QLD,Australia,7
432,Male,83,1990-02-12,Manufacturing,Affluent Customer,0,1,10.0,32,30,9 Lukken Parkway,2065,NSW,Australia,10
433,Male,94,1964-03-12,Property,Affluent Customer,0,0,15.0,58,60,09 Graceland Junction,3204,VIC,Australia,2
434,Male,93,1995-12-01,Financial Services,Mass Customer,0,1,19.0,26,30,155 Basil Junction,2210,NSW,Australia,10
435,Male,5,1999-12-23,Telecommunications,Mass Customer,0,0,1.0,22,20,4284 Surrey Circle,2068,NSW,Australia,12
436,Male,75,1957-12-24,IT,Mass Customer,0,0,18.0,64,60,4 Almo Plaza,2085,NSW,Australia,10
437,Male,24,1976-08-14,Manufacturing,Affluent Customer,0,1,17.0,45,40,91 Porter Pass,3064,VIC,Australia,7
438,Male,25,1989-08-17,Property,High Net Worth,0,1,13.0,32,30,007 Gerald Place,3074,VIC,Australia,4
440,Female,46,1977-12-16,Telecommunications,Mass Customer,0,0,10.0,44,40,1693 Artisan Hill,2259,NSW,Australia,6
441,Female,74,1974-03-08,IT,Mass Customer,0,0,11.0,48,50,532 Emmet Way,2260,NSW,Australia,8
442,Male,2,2001-10-06,Financial Services,Mass Customer,0,0,1.0,20,20,3 Sutteridge Park,4074,QLD,Australia,6
443,Female,21,1972-03-26,Argiculture,High Net Worth,0,1,10.0,50,50,25522 Mosinee Point,4215,QLD,Australia,7
444,Female,32,1967-02-24,Manufacturing,Mass Customer,0,1,8.0,55,60,421 Bobwhite Road,2160,NSW,Australia,6
445,Male,91,1984-11-13,Financial Services,Mass Customer,0,0,5.0,37,40,41 Ronald Regan Center,3008,VIC,Australia,5
446,Female,73,1978-07-02,IT,Affluent Customer,0,1,4.0,44,40,3 Loomis Crossing,2217,NSW,Australia,9
447,Female,98,2001-11-06,Argiculture,Mass Customer,0,1,1.0,20,20,93 Jana Junction,2213,NSW,Australia,10
448,Female,34,1995-04-26,IT,High Net Worth,0,0,3.0,27,30,528 Buell Crossing,2748,NSW,Australia,10
449,Female,74,1974-09-24,Manufacturing,High Net Worth,0,1,6.0,47,50,261 Northport Lane,2567,NSW,Australia,7
450,Female,5,1975-04-02,Entertainment,Mass Customer,0,1,18.0,47,50,98 Scott Parkway,2096,NSW,Australia,10
452,Female,22,1959-08-11,Property,Mass Customer,0,1,5.0,62,60,24919 Artisan Court,3015,VIC,Australia,8
455,Male,97,1991-11-02,Manufacturing,Mass Customer,0,1,5.0,30,30,6 Mariners Cove Center,2233,NSW,Australia,10
456,Male,47,1975-11-30,Manufacturing,Affluent Customer,0,1,17.0,46,50,572 Gerald Trail,2145,NSW,Australia,7
457,Female,70,1980-12-14,Financial Services,High Net Worth,0,1,17.0,41,40,7 Farmco Trail,2759,NSW,Australia,9
458,Male,57,1969-04-21,Manufacturing,Affluent Customer,0,1,18.0,53,50,19964 Nancy Drive,3121,VIC,Australia,8
459,Female,88,1986-08-04,Manufacturing,Mass Customer,0,1,13.0,35,40,57 Columbus Road,4870,QLD,Australia,5
460,Female,0,1986-01-23,Manufacturing,Affluent Customer,0,1,16.0,36,40,455 Hooker Lane,3337,VIC,Australia,2
461,Female,19,1979-10-09,Health,Mass Customer,0,1,14.0,42,40,0777 Farwell Pass,2118,NSW,Australia,10
462,Female,32,1960-01-01,Manufacturing,Affluent Customer,0,1,5.0,62,60,23 Glacier Hill Avenue,2259,NSW,Australia,6
463,Female,9,1962-03-30,Financial Services,Mass Customer,0,1,20.0,60,60,8750 Lakewood Gardens Park,2760,NSW,Australia,7
465,Female,54,1976-03-27,Financial Services,Affluent Customer,0,1,14.0,46,50,3469 Service Road,2770,NSW,Australia,5
466,Male,84,1991-01-27,Manufacturing,Affluent Customer,0,1,2.0,31,30,9 Dahle Place,2763,NSW,Australia,9
467,Male,51,1954-01-02,Property,Affluent Customer,0,0,15.0,68,70,8 Dayton Park,2050,NSW,Australia,9
468,Female,11,1974-01-19,Property,High Net Worth,0,1,8.0,48,50,091 Farragut Crossing,3058,VIC,Australia,9
469,Male,91,1996-05-03,Financial Services,High Net Worth,0,1,3.0,26,30,70488 Logan Court,2074,NSW,Australia,12
470,Male,22,2001-12-19,Retail,Mass Customer,0,0,1.0,20,20,0 Golf Lane,2120,NSW,Australia,11
471,Female,82,1956-01-01,Financial Services,Affluent Customer,0,0,14.0,66,70,663 Bellgrove Parkway,3812,VIC,Australia,8
472,Female,38,1990-11-16,Financial Services,Mass Customer,0,1,8.0,31,30,9907 Morningstar Pass,2147,NSW,Australia,9
473,Male,2,1977-03-13,Health,Mass Customer,0,1,20.0,45,40,29 South Point,3111,VIC,Australia,9
474,Female,86,1983-01-15,Entertainment,Affluent Customer,0,0,18.0,39,40,91 Eagle Crest Circle,2567,NSW,Australia,9
475,Male,0,1996-11-14,Manufacturing,Affluent Customer,0,0,1.0,25,20,781 Dorton Avenue,3012,VIC,Australia,10
477,Female,32,1960-11-26,Financial Services,High Net Worth,0,1,13.0,61,60,6674 Russell Center,2197,NSW,Australia,9
479,Female,11,1994-08-04,IT,Mass Customer,0,1,4.0,27,30,340 Northview Circle,2340,NSW,Australia,4
481,Female,68,1990-04-12,Argiculture,Mass Customer,0,0,8.0,32,30,30991 Macpherson Parkway,2155,NSW,Australia,9
482,Male,33,1962-12-19,Health,Mass Customer,0,0,20.0,59,60,40504 Tennyson Drive,2046,NSW,Australia,9
483,Male,35,1973-05-02,Retail,Affluent Customer,0,0,9.0,49,50,76369 Ridge Oak Place,3162,VIC,Australia,9
484,Male,64,1974-04-24,Manufacturing,Mass Customer,0,0,22.0,48,50,51188 Annamark Hill,2037,NSW,Australia,9
485,Female,23,1974-11-08,Manufacturing,High Net Worth,0,0,20.0,47,50,00976 Sundown Lane,2428,NSW,Australia,3
486,Female,0,1955-12-30,Manufacturing,Affluent Customer,0,1,15.0,66,70,87 Stone Corner Park,3141,VIC,Australia,7
487,Female,70,1979-09-19,Health,Mass Customer,0,0,10.0,42,40,9 Westridge Road,3178,VIC,Australia,9
488,Female,24,1980-07-11,Property,Mass Customer,0,1,10.0,42,40,4671 Buell Trail,3564,VIC,Australia,2
489,Female,18,1971-05-31,Retail,Mass Customer,0,1,4.0,51,50,3743 Melody Avenue,3550,VIC,Australia,4
490,Female,44,1992-06-15,Argiculture,Mass Customer,0,0,6.0,30,30,8670 Pine View Street,3070,VIC,Australia,11
491,Male,45,1976-02-20,Property,Affluent Customer,0,1,19.0,46,50,31 Twin Pines Trail,3775,VIC,Australia,10
492,Male,54,1976-04-28,Financial Services,Mass Customer,0,0,21.0,46,50,11731 3rd Hill,3004,VIC,Australia,9
493,Female,83,1960-09-13,Manufacturing,Mass Customer,0,1,5.0,61,60,411 Lien Place,4226,QLD,Australia,10
494,Male,33,1975-06-02,Manufacturing,Mass Customer,0,0,9.0,47,50,431 Ilene Center,2026,NSW,Australia,10
495,Male,91,1959-02-21,Financial Services,Mass Customer,0,1,6.0,63,60,4 Pond Parkway,3185,VIC,Australia,9
496,Female,25,1976-01-28,Financial Services,Affluent Customer,0,1,11.0,46,50,61293 Delladonna Way,2015,NSW,Australia,9
497,Female,96,1974-01-09,Property,Mass Customer,0,1,11.0,48,50,6390 Truax Park,3012,VIC,Australia,9
498,Female,58,1978-04-30,Manufacturing,High Net Worth,0,1,10.0,44,40,470 Bunting Center,2447,NSW,Australia,3
499,Male,39,1961-03-15,Financial Services,Affluent Customer,0,0,19.0,61,60,02 Boyd Crossing,3143,VIC,Australia,7
500,Male,19,1992-04-11,Retail,Affluent Customer,0,1,10.0,30,30,2639 Brown Road,3910,VIC,Australia,7
502,Female,39,1970-12-24,Manufacturing,Mass Customer,0,0,18.0,51,50,353 Stuart Trail,4702,QLD,Australia,3
